"Hotel_Address" "Hotel_Name" "lat" "lng" "Average_Score" "Total_Number_of_Reviews" "Negative_Word_Counts" "Positive_Word_Counts" "Number_of_Reviews_by_Reviewer" "Proportion_Postive" "Proportion_Negative"
"356" "26 33 Queens Gardens Westminster Borough London W2 3BE United Kingdom" "Caesar Hotel" 51.5134603 -0.1833081 8.2 1164 16.788643533123 17.3249211356467 6.78864353312303 0.936908517350158 0.728706624605678
"357" "26 42 Bond Street Ealing London W5 5AA United Kingdom" "Hotel Xanadu" 51.5117907 -0.306071 8.6 269 17.75 15.5546875 5.921875 0.9375 0.703125
"358" "26 Cadogan Gardens Kensington and Chelsea London SW3 2RP United Kingdom" "Draycott Hotel" 51.4930097 -0.159715 9.2 245 12.8294573643411 20.015503875969 9.5968992248062 0.968992248062015 0.713178294573643
"359" "265 Rotherhithe Street Southwark London SE16 5HW United Kingdom" "DoubleTree by Hilton London Docklands Riverside" 51.5043483 -0.0334436 8.1 3826 26.3963670237541 17.0302748020494 3.66511411271542 0.911038658593386 0.807638565440149
"360" "27 33 Harrington Gardens Kensington and Chelsea London SW7 4JX United Kingdom" "Bentley London" 51.4928147 -0.1841753 8.4 486 21.6111111111111 15.7676767676768 12.959595959596 0.919191919191919 0.742424242424242
"361" "27 avenue des Ternes 17th arr 75017 Paris France" "Mercure Paris Arc de Triomphe Etoile" 48.8782679 2.294852 7.9 145 15.2380952380952 13.8571428571429 5.33333333333333 0.952380952380952 0.80952380952381
"362" "27 Devonshire Terrace Westminster Borough London W2 3DP United Kingdom" "Park Grand Paddington Court" 51.5135555 -0.180002 8.1 6608 19.7998251748252 17.9405594405594 6.22989510489511 0.917832167832168 0.778409090909091
"363" "277 Carrer de Proven a Eixample 08037 Barcelona Spain" "The One Barcelona GL" 41.3961448 2.1631674 9.4 332 18.1058823529412 25.5529411764706 7.18823529411765 0.964705882352941 0.788235294117647
"364" "28 30 Seymour Street Westminster Borough London W1H 7JB United Kingdom" "The Zetter Townhouse Marylebone" 51.514839 -0.1586656 9.3 180 12.3170731707317 18.6829268292683 9.0609756097561 0.963414634146341 0.573170731707317
"365" "28 av Corentin Cariou 19th arr 75019 Paris France" "Forest Hill Paris la Villette" 48.8969854 2.3852745 7.6 2740 21.6066945606695 15.81589958159 7.55648535564854 0.891213389121339 0.836820083682008
"366" "28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom" "The Levin Hotel" 51.4998574 -0.161717 9.1 154 11.5714285714286 18.1904761904762 6.71428571428571 0.952380952380952 0.682539682539683
"367" "28 Ebury Street Westminster Borough London SW1W 0LU United Kingdom" "The Tophams Hotel" 51.4957436 -0.1477528 6.6 411 29.5777777777778 11.45 4.93888888888889 0.866666666666667 0.872222222222222
"368" "28 place des Vosges 3rd arr 75003 Paris France" "Le Pavillon de la Reine Spa" 48.8562725 2.3660412 9.2 376 10.2521008403361 22.8487394957983 8.10084033613445 0.983193277310924 0.546218487394958
"369" "28 Rue de l Arc de Triomphe 17th arr 75017 Paris France" "Hidden Hotel by Elegancia" 48.8775326 2.293458 9.1 303 9.2875 25.1625 5.6375 0.95 0.7125
"370" "28 rue Saint Roch 1st arr 75001 Paris France" "Le Roch Hotel Spa" 48.8661991 2.3328826 9 118 14.3478260869565 25.9565217391304 8.52173913043478 1 0.695652173913043
"371" "284 To 302 Waterloo Road Southwark London SE1 8RQ United Kingdom" "H10 London Waterloo" 51.4988817 -0.1062888 8.5 1114 19.8595041322314 15.3739669421488 6.53099173553719 0.940082644628099 0.729338842975207
"372" "29 31 Draycott Place Kensington and Chelsea London SW3 2SH United Kingdom" "San Domenico House" 51.4917798 -0.1616049 9 317 15.3606557377049 15.827868852459 9.45901639344262 0.909836065573771 0.680327868852459
"373" "29 31 Gower Street Camden London WC1E 6HG United Kingdom" "Bloomsbury Palace Hotel" 51.5207945 -0.1310845 6.8 2751 28.2466614296936 13.6904948939513 4.53731343283582 0.89630793401414 0.888452474469757
"374" "29 31 rue de Poitou 3rd arr 75003 Paris France" "Hotel du Petit Moulin" 48.8615843 2.3620652 9.1 206 10.5757575757576 24.5757575757576 7.84848484848485 0.96969696969697 0.666666666666667
"375" "29 31 rue des Ecoles 5th arr 75005 Paris France" "Hotel Atmospheres" 48.8485387 2.3479852 8.7 654 15.4387096774194 20.6838709677419 8.61290322580645 0.961290322580645 0.664516129032258
"376" "29 Avenue De Tourville 7th arr 75007 Paris France" "H tel La Comtesse by Elegancia" 48.853865 2.3072019 9 363 12.5405405405405 25.8558558558559 8.0990990990991 0.963963963963964 0.666666666666667
"377" "29 rue Caumartin 9th arr 75009 Paris France" "Hotel Astra Opera Astotel" 48.8718321 2.3278866 8.4 250 11.6764705882353 21.1470588235294 9.17647058823529 1 0.735294117647059
"378" "29 Rue Jacob 6th arr 75006 Paris France" "Hotel La Villa Saint Germain Des Pr s" 48.8553486 2.3340736 9.1 190 13.4901960784314 20.843137254902 6.3921568627451 0.980392156862745 0.588235294117647
"379" "29 rue Victor Mass 9th arr 75009 Paris France" "Grand Pigalle Hotel" 48.880856 2.3375085 9.1 399 15.5087719298246 30.1578947368421 8.43859649122807 0.964912280701754 0.614035087719298
"380" "291 Greenwich High Road Greenwich Greenwich London SE10 8NA United Kingdom" "Innkeeper s Lodge London Greenwich" 51.4801631 -0.0097201 8.2 1191 21.7710843373494 20.3704819277108 5.77259036144578 0.933734939759036 0.775602409638554
"381" "2e Hugo de Grootstraat 2 6 Westerpark 1052 LC Amsterdam Netherlands" "Morgan Mees" 52.3743712 4.8746196 8.8 507 17.2080536912752 26.2080536912752 9.83221476510067 0.966442953020134 0.664429530201342
"382" "3 5 rue du Mont Thabor 1st arr 75001 Paris France" "Hotel Duminy Vendome" 48.8654726 2.3292934 8.2 769 17.8266666666667 17.0133333333333 7.17333333333333 0.906666666666667 0.813333333333333
"383" "3 avenue Mac Mahon 17th arr 75017 Paris France" "Maison Albar H tel Paris Champs Elys es ex Mac Mahon " 48.8753837 2.2944651 8.4 774 17.685534591195 12.3899371069182 6.91823899371069 0.886792452830189 0.723270440251572
"384" "3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom" "Holiday Inn London Mayfair" 51.507746 -0.1422993 8 1894 17.3307573415765 13.2132921174652 5.42658423493045 0.916537867078825 0.778979907264297
"385" "3 Bis Place Saint Sulpice 6th arr 75006 Paris France" "H tel Recamier" 48.8503493 2.3344305 9 164 8.52272727272727 16.75 6.27272727272727 0.954545454545455 0.568181818181818
"386" "3 Boulevard Montmartre 2nd arr 75002 Paris France" "TRYP Paris Op ra" 48.8713619 2.3426375 7.8 414 17.8028169014085 13.9014084507042 5.8169014084507 0.901408450704225 0.788732394366197
"387" "3 Boulevard Saint Michel 5th arr 75005 Paris France" "Royal Saint Michel" 48.8528364 2.3440803 8 1193 19.0070422535211 20.443661971831 6.45070422535211 0.926056338028169 0.764084507042254
"388" "3 Devonshire Terrace Westminster Borough London W2 3DN United Kingdom" "Paddington Court Executive Rooms" 51.5138357 -0.1797976 7.9 681 19.1223021582734 14.363309352518 6.79856115107914 0.910071942446043 0.823741007194245
"389" "3 Kingdom Street Sheldon Square Westminster Borough London W2 6BD United Kingdom" "Novotel London Paddington" 51.519032 -0.1825943 8.5 1187 17.1432225063939 15.9156010230179 7.1304347826087 0.918158567774936 0.759590792838875
"390" "3 Place du G n ral Koenig 17th arr 75017 Paris France" "Hyatt Regency Paris Etoile" 48.8802782 2.2843852 7.1 3973 23.70823798627 13.5045766590389 6.83752860411899 0.872997711670481 0.85812356979405
"391" "3 Rue Abb De L Ep e 5th arr 75005 Paris France" "Relais Saint Jacques" 48.8430523 2.3422519 8.7 519 12.0916666666667 18.95 12.3916666666667 0.983333333333333 0.675
"392" "3 Rue Cambon 1st arr 75001 Paris France" "Hotel Cambon" 48.866435 2.3251076 8.3 323 12.6181818181818 15.4727272727273 13 0.945454545454545 0.763636363636364
"393" "3 Rue Caulaincourt 18th arr 75018 Paris France" "Mercure Paris Montmartre Sacr Coeur" 48.8852794 2.3301021 8.4 1652 21.4052044609665 17.8289962825279 5.71375464684015 0.944237918215613 0.765799256505576
"394" "3 Rue Christine 6th arr 75006 Paris France" "Relais Christine" 48.8542454 2.339956 9.1 287 15.5108695652174 16.6847826086957 6.27173913043478 0.967391304347826 0.652173913043478
"395" "3 rue Clauzel 9th arr 75009 Paris France" "Les Matins de Paris Spa" 48.878932 2.3394182 8.6 413 31.6507936507937 29.0634920634921 5.03174603174603 0.936507936507937 0.714285714285714
"396" "3 Rue De Boulainvilliers 16th arr 75016 Paris France" "Hotel Square" 48.851589 2.2777274 8.5 148 19.6071428571429 20.3214285714286 6.64285714285714 0.928571428571429 0.75
"397" "3 rue de Bourgogne 7th arr 75007 Paris France" "H tel Bourgogne Montana by MH" 48.8601927 2.318423 8.9 545 15.7637795275591 23.0866141732283 8.02362204724409 0.952755905511811 0.669291338582677
"398" "3 rue de Castiglione 1st arr 75001 Paris France" "The Westin Paris Vend me" 48.8657394 2.3274415 8.1 380 18.8378378378378 12.6216216216216 8.9009009009009 0.864864864864865 0.72972972972973
"399" "3 Rue de Montalembert 7th arr 75007 Paris France" "Hotel Montalembert" 48.8567042 2.3277805 8.5 126 13.4545454545455 19.5681818181818 5.68181818181818 0.840909090909091 0.681818181818182
"400" "3 rue de Ponthieu 8th arr 75008 Paris France" "H tel Mathis Elys es" 48.8700325 2.3112736 8.7 652 14.4175257731959 18.9536082474227 8.55154639175258 0.95360824742268 0.680412371134021
"401" "3 rue du Pr aux Clercs 7th arr 75007 Paris France" "Le Saint Hotel Paris" 48.8565421 2.3303504 8.8 163 16.9761904761905 17.5714285714286 10.7142857142857 0.904761904761905 0.80952380952381
"402" "3 rue Lepic 18th arr 75018 Paris France" "Hotel Le Squara" 48.884165 2.3328261 8.3 776 18.172131147541 19.1639344262295 12.7213114754098 0.918032786885246 0.819672131147541
"403" "3 Rue Pergolese 16th arr 75116 Paris France" "L Hotel Pergol se Paris" 48.8756618 2.2863468 8.2 1281 17.1230769230769 18.3589743589744 12.8974358974359 0.948717948717949 0.717948717948718
"404" "3 Rue Rouget De Lisle 1st arr 75001 Paris France" "H tel Mayfair Paris" 48.8661363 2.3260648 8.5 182 15.8627450980392 19.0588235294118 7.52941176470588 0.96078431372549 0.686274509803922
"405" "3 Rue Verniquet 17th arr 75017 Paris France" "Best Western Plus de Neuville Arc de Triomphe" 48.8869128 2.3004034 8 516 19.8028169014085 18.5070422535211 5.47887323943662 0.943661971830986 0.788732394366197
"406" "3 South Place City of London London EC2M 2AF United Kingdom" "South Place Hotel" 51.5189182 -0.0866009 9.3 769 17.0398773006135 24.7730061349693 7.30674846625767 0.97239263803681 0.662576687116564
"407" "3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom" "The Royal Park Hotel" 51.5142054 -0.1766098 8.7 331 19.7191780821918 22.4931506849315 8.93150684931507 0.965753424657534 0.732876712328767
"408" "30 32 Boulevard Poissonni re 9th arr 75009 Paris France" "Holiday Inn Paris Op ra Grands Boulevards" 48.8715469 2.3439622 8.2 581 20.1545454545455 17.0909090909091 8.08181818181818 0.927272727272727 0.772727272727273
"409" "30 Barkston Gardens Kensington and Chelsea London SW5 0EN United Kingdom" "Henley House Hotel" 51.4922348 -0.1914229 8.6 1179 17.708830548926 19.8806682577566 7.9618138424821 0.959427207637232 0.768496420047733
"410" "30 Jamestown Road Camden London NW1 7BY United Kingdom" "Holiday Inn London Camden Lock" 51.5404555 -0.1460833 8.6 1572 14.527027027027 15.0013513513514 5.36621621621622 0.945945945945946 0.708108108108108
"411" "30 John Islip St Westminster Borough London SW1P 4DD United Kingdom" "DoubleTree by Hilton London Westminster" 51.4932356 -0.1269082 8.5 3269 17.67417538214 15.8270313757039 4.67176186645213 0.930008045052293 0.765084473049075
"412" "30 Leinster Gardens Bayswater Westminster Borough London W2 3AN United Kingdom" "Blakemore Hyde Park" 51.5129736 -0.1837431 8.5 6596 17.8884297520661 16.2277318640955 5.46648301193756 0.921028466483012 0.754361799816345
"413" "30 Portman Square Westminster Borough London W1H 7BH United Kingdom" "Hyatt Regency London The Churchill" 51.5156471 -0.1572443 8.7 883 13.98828125 12.234375 6.26953125 0.921875 0.7265625
"414" "30 Rathbone Street West End Westminster Borough London W1T 1LB United Kingdom" "Rathbone" 51.5186801 -0.1354055 8.3 776 15.1949152542373 15.819209039548 5.9180790960452 0.918079096045198 0.745762711864407
"415" "30 Rue de Bassano 16th arr 75016 Paris France" "Le Belmont Champs Elys es" 48.8691984 2.2979052 8.3 328 21.2289156626506 17.6987951807229 13.855421686747 0.987951807228916 0.819277108433735
"416" "30 Rue Duret 16th arr 75016 Paris France" "Duret" 48.8752553 2.286653 8.4 167 11.7631578947368 12.4210526315789 5.92105263157895 0.947368421052632 0.789473684210526
"417" "30 Rue Jean Mermoz 8th arr 75008 Paris France" "H tel Elysees Mermoz" 48.8715079 2.3122259 8.7 564 9.7196261682243 18.0747663551402 8.14953271028037 0.990654205607477 0.728971962616822
"418" "30 Rue La P rouse 16th arr 75016 Paris France" "Majestic Hotel Spa" 48.8703672 2.2938868 8.7 232 12.3421052631579 20.4736842105263 6.71052631578947 0.947368421052632 0.657894736842105
"419" "30 rue Pernety 14th arr 75014 Paris France" "BoB Hotel by Elegancia" 48.8335233 2.3191194 9 271 27.6326530612245 38.3877551020408 12.8163265306122 0.979591836734694 0.73469387755102
"420" "31 33 Argyle Street Camden London WC1H 8EP United Kingdom" "Comfort Inn Suites Kings Cross St Pancras" 51.5289499 -0.1232979 8.1 1116 18.3461538461538 17.5067873303167 7.4185520361991 0.950226244343891 0.782805429864253
"421" "31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom" "The Queens Gate Hotel" 51.4981225 -0.1799693 8.2 2516 18.4605621033545 16.9900271985494 7.21214868540345 0.941069809610154 0.786038077969175
"422" "31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom" "Grange Langham Court Hotel" 51.5189077 -0.1421957 7.9 754 20.4560810810811 14.3243243243243 5.53716216216216 0.935810810810811 0.800675675675676
"423" "31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom" "Radisson Blu Edwardian Hampshire" 51.509963 -0.129797 8.7 1543 18.8464849354376 15.1076040172166 5.06169296987088 0.941176470588235 0.773314203730273
"424" "31 Avenue George V 8th arr 75008 Paris France" "Four Seasons Hotel George V Paris" 48.8687512 2.3001692 9.3 450 8.49586776859504 18.4793388429752 4.8595041322314 0.942148760330578 0.578512396694215
"425" "31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom" "The Marble Arch London" 51.5151247 -0.1600656 8.1 1567 17.4777183600713 13.4545454545455 7.73440285204991 0.905525846702317 0.819964349376114
"426" "31 rue de la Folie M ricourt 11th arr 75011 Paris France" "H tel Fabric" 48.8629329 2.3723823 9.3 344 8.57281553398058 27.6601941747573 10.9902912621359 1 0.41747572815534
"427" "31 Rue de Surene 8th arr 75008 Paris France" "H tel du Minist re" 48.8712877 2.3191903 8.8 949 16.2864077669903 20.9126213592233 9.86407766990291 0.966019417475728 0.645631067961165
"428" "31 St Thomas Street Southwark London SE1 9QU United Kingdom" "Shangri La Hotel at The Shard London" 51.5044972 -0.0855562 9.4 2200 14.44474393531 18.1347708894879 4.89577717879605 0.973944294699012 0.710691823899371
"429" "32 rue des Ecoles 5th arr 75005 Paris France" "Hotel Les Bulles De Paris" 48.849147 2.3471935 8.2 712 22.0754716981132 17.6918238993711 9.9559748427673 0.918238993710692 0.767295597484277
"430" "32 rue des Saints P res 7th arr 75007 Paris France" "Acad mie H tel Saint Germain" 48.855263 2.3305901 9 855 15.3176470588235 21.6235294117647 7.67058823529412 0.972549019607843 0.670588235294118
"431" "32 Rue Greuze 16th arr 75016 Paris France" "Plaza Tour Eiffel" 48.8645647 2.2821827 8.5 266 13.9701492537313 18.0597014925373 7.26865671641791 0.955223880597015 0.641791044776119
"432" "33 37 Hogarth Road Kensington and Chelsea London SW5 0QQ United Kingdom" "Park Grand London Kensington" 51.4938468 -0.1917582 8.4 4660 19.1291889266634 18.2243807673628 7.81593006313745 0.939290917921321 0.728508984944148
"433" "33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom" "Rocco Forte Brown s Hotel" 51.5090558 -0.1421661 9.1 127 13.1428571428571 13.1224489795918 6.89795918367347 0.918367346938776 0.714285714285714
"434" "33 avenue de Friedland 8th arr 75008 Paris France" "Royal Hotel Champs Elys es" 48.8740463 2.300196 7.9 983 18.9809523809524 12.0571428571429 5.48095238095238 0.928571428571429 0.80952380952381
"435" "33 Avenue Du Docteur Arnold Netter 12th arr 75012 Paris France" "Best Western Allegro Nation" 48.8430891 2.4049867 7.8 354 30.8378378378378 12.7837837837838 6.56756756756757 0.837837837837838 0.837837837837838
"436" "33 avenue George V 8th arr 75008 Paris France" "Prince de Galles a Luxury Collection hotel Paris" 48.869143 2.3006526 9 171 11.7 8.725 4.25 0.925 0.6
"437" "33 Beaufort Gardens Kensington and Chelsea London SW3 1PP United Kingdom" "The Beaufort" 51.4978466 -0.164156 8.8 510 13.8333333333333 16.4095238095238 7.50952380952381 0.928571428571429 0.728571428571429
"438" "33 Boulevard du Montparnasse 6th arr 75006 Paris France" "H tel La Parizienne by Elegancia" 48.8450894 2.3209503 8.5 672 19.8870967741935 23.2016129032258 8.82258064516129 0.967741935483871 0.806451612903226
"439" "33 place de la Madeleine 8th arr 75008 Paris France" "Madeleine Plaza" 48.8710402 2.3248014 8.4 836 10.7826086956522 15.3623188405797 8.19565217391304 0.91304347826087 0.673913043478261
"440" "33 Roland Gardens Kensington and Chelsea London SW7 3PF United Kingdom" "Blakes Hotel" 51.4892447 -0.1803196 8 190 21.5526315789474 11.1973684210526 4.55263157894737 0.921052631578947 0.815789473684211
"441" "33 Rue Cambon 1st arr 75001 Paris France" "Castille Paris Starhotels Collezione" 48.8682978 2.3268027 8.7 808 18.0920245398773 16.7546012269939 9.19018404907975 0.950920245398773 0.711656441717791
"442" "33 Rue Dauphine 6th arr 75006 Paris France" "H tel D Aubusson" 48.8547329 2.3395277 9.4 941 9.56802721088435 22.4591836734694 7.17006802721088 0.982993197278912 0.547619047619048
"443" "33 rue Marbeuf 8th arr 75008 Paris France" "Hotel Oscar" 48.8694755 2.3046954 8.5 408 16.3690476190476 19.2619047619048 8.57142857142857 0.892857142857143 0.75
